1697;5;10
1697;4;11
1697;19;12
1697;20;13
1697;21;14
1697;29;15
1697;30;16
1704;14;1
1704;13;2
1704;12;3
1704;11;4
1704;10;5
1704;9;6
1704;8;7
1704;7;8
1704;6;9
1704;5;10
1704;4;11
1704;19;12
1704;20;13
1704;21;14
1704;40;15
1704;41;16
1707;14;1
1707;13;2
1707;12;3
1707;11;4
1707;10;5
1707;9;6
1707;8;7
1707;7;8
1707;6;9
1707;5;10
1707;4;11
1707;19;12
1707;20;13
1707;21;14
1707;41;15
1707;27;16
1707;26;17
1713;14;1
1713;13;2
1713;12;3
1713;11;4
1713;10;5
1713;9;6
1713;8;7
1713;27;8
1713;26;9
1713;28;10
1713;29;11
1713;21;12
1713;20;13
1713;19;14
1746;14;1
1746;13;2
1746;12;3
1746;11;4
1746;38;5
1746;37;6
1746;36;7
1746;39;8
1746;40;9
1746;21;10
1746;20;11
1746;19;12
1746;4;13
1746;3;14
1757;14;1
1757;13;2
1757;12;3
1757;11;4
1757;39;5
1757;40;6
1757;21;7
1757;20;8
1757;19;9
1757;4;10
1757;5;11
1757;6;12
1757;7;13
1757;8;14
1757;9;15
1757;27;16
1757;26;17
1757;25;18
1758;14;1
1758;13;2
1758;12;3
1758;11;4
1758;39;5
1758;40;6
1758;21;7
1758;20;8
1758;19;9
1758;4;10
1758;5;11
1758;6;12
1758;7;13
1758;8;14
1758;27;15
1758;26;16
1758;28;17
1765;14;1
1765;13;2
1765;12;3
1765;11;4
1765;39;5
1765;40;6
1765;21;7
1765;20;8
1765;19;9
1765;4;10
1765;18;11
1765;17;12
1765;22;13
1765;23;14
1765;24;15
1774;14;1
1774;13;2
1774;12;3
1774;11;4
1774;39;5
1774;40;6
1774;21;7
1774;22;8
1774;23;9
1774;29;10
1774;28;11
1774;8;12
1774;7;13
1774;6;14
1774;5;15
1774;4;16
1774;3;17
1774;2;18
1780;14;1
1780;13;2
1780;12;3
1780;11;4
1780;39;5
1780;40;6
1780;21;7
1780;29;8
1780;28;9
1780;8;10
1780;7;11
1780;6;12
1780;5;13
1780;4;14
1780;18;15
1780;17;16
1780;19;17
1780;20;18
1781;14;1
1781;13;2
1781;12;3
1781;11;4
1781;39;5
1781;40;6
1781;21;7
1781;29;8
1781;28;9
1781;8;10
1781;7;11
1781;6;12
1781;5;13
1781;4;14
1781;19;15
1781;9;16
1784;14;1
1784;13;2
1784;12;3
1784;11;4
1784;39;5
1784;40;6
1784;21;7
1784;29;8
1784;28;9
1784;8;10
1784;9;11
1784;27;12
1784;26;13
1793;14;1
1793;13;2
1793;12;3
1793;11;4
1793;39;5
1793;40;6
1793;21;7
1793;41;8
1793;15;9
1795;15;1
1795;14;2
1795;13;3
1815;15;1
1815;14;2
1815;13;3
1815;12;4
1815;11;5
1815;10;6
1815;9;7
1815;8;8
1815;7;9
1815;6;10
1815;5;11
1815;4;12
1815;18;13
1815;17;14
1815;19;15
1815;20;16
1815;21;17
1815;22;18
1815;23;19
1817;15;1
1817;14;2
1817;13;3
1817;12;4
1817;11;5
1817;10;6
1817;9;7
1817;8;8
1817;7;9
1817;6;10
1817;5;11
1817;4;12
1817;19;13
1817;20;14
1817;21;15
1817;22;16
1817;23;17
1817;29;18
1824;15;1
1824;14;2
1824;13;3
1824;12;4
1824;11;5
1824;10;6
1824;9;7
1824;8;8
1824;7;9
1824;6;10
1824;5;11
1824;4;12
1824;19;13
1824;20;14
1824;21;15
1824;30;16
1824;31;17
1824;32;18
1824;33;19
1824;40;20
1830;15;1
1830;14;2
1830;13;3
1830;12;4
1830;11;5
1830;10;6
1830;9;7
1830;8;8
1830;7;9
1830;6;10
1830;5;11
1830;4;12
1830;19;13
1830;20;14
1830;21;15
1830;41;16
1830;27;17
1830;26;18
1830;25;19
1840;15;1
1840;14;2
1840;13;3
1840;12;4
1840;11;5
1840;10;6
1840;9;7
1840;8;8
1840;28;9
1840;29;10
1840;21;11
1840;20;12
1840;19;13
1840;4;14
1840;3;15
1840;2;16
1840;5;17
1842;15;1
1842;14;2
1842;13;3
1842;12;4
1842;11;5
1842;10;6
1842;9;7
1842;8;8
1842;28;9
1842;29;10
1842;21;11
1842;20;12
1842;19;13
1842;4;14
1842;3;15
1842;2;16
1842;5;17
1842;6;18
1842;7;19
1843;15;1
1843;14;2
1843;13;3
1843;12;4
1843;11;5
1843;10;6
1843;9;7
1843;8;8
1843;28;9
1843;29;10
1843;21;11
1843;20;12
1843;19;13
1843;4;14
1843;5;15
1843;6;16
1843;18;17
1844;15;1
1844;14;2
1844;13;3
1844;12;4
1844;11;5
1844;10;6
1844;9;7
1844;8;8
1844;28;9
1844;29;10
1844;21;11
1844;20;12
1844;19;13
1844;4;14
1844;5;15
1844;6;16
1844;18;17
1844;17;18
1846;15;1
1846;14;2
1846;13;3
1846;12;4
1846;11;5
1846;10;6
1846;9;7
1846;8;8
1846;28;9
1846;29;10
1846;21;11
1846;20;12
1846;19;13
1846;4;14
1846;18;15
1846;17;16
1846;22;17
1858;15;1
1858;14;2
1858;13;3
1858;12;4
1858;11;5
1858;10;6
1858;9;7
1858;8;8
1858;28;9
1858;29;10
1858;21;11
1858;41;12
1858;38;13
1871;15;1
1871;14;2
1871;13;3
1871;12;4
1871;11;5
1871;39;6
1871;40;7
1871;21;8
1871;20;9
1871;19;10
1871;4;11
1871;3;12
1871;2;13
1871;5;14
1896;15;1
1896;14;2
1896;13;3
1896;12;4
1896;11;5
1896;39;6
1896;40;7
1896;21;8
1896;22;9
1896;23;10
1896;29;11
1896;28;12
1896;8;13
1896;7;14
1896;6;15
1896;5;16
1896;4;17
1896;3;18
1896;2;19
1902;15;1
1902;14;2
1902;13;3
1902;12;4
1902;11;5
1902;39;6
1902;40;7
1902;21;8
1902;29;9
1902;28;10
1902;8;11
1902;7;12
1902;6;13
1902;5;14
1902;4;15
1902;18;16
1902;17;17
1902;19;18
1902;20;19
1906;15;1
1906;14;2
1906;13;3
1906;12;4
1906;11;5
1906;39;6
1906;40;7
1906;21;8
1906;29;9
1906;28;10
1906;8;11
1906;9;12
1906;27;13
1906;26;14
1926;16;1
1926;17;2
1926;18;3
1926;4;4
1926;3;5
1926;2;6
1926;5;7
1926;6;8
1926;7;9
1926;8;10
1926;9;11
1926;10;12
1930;16;1
1930;17;2
1930;18;3
1930;4;4
1930;3;5
1930;2;6
1930;5;7
1930;6;8
1930;7;9
1930;8;10
1930;9;11
1930;10;12
1930;11;13
1930;12;14
1930;13;15
1930;14;16
1940;16;1
1940;17;2
1940;18;3
1940;4;4
1940;5;5
1940;6;6
1940;7;7
1940;8;8
1940;9;9
1940;10;10
1940;11;11
1940;38;12
1940;37;13
1940;36;14
1940;39;15
1940;40;16
1940;21;17
1940;20;18
1940;19;19
1953;16;1
1953;17;2
1953;18;3
1953;4;4
1953;5;5
1953;6;6
1953;7;7
1953;8;8
1953;9;9
1953;10;10
1953;11;11
1953;39;12
1953;40;13
1953;21;14
1953;41;15
1953;27;16
1961;16;1
1961;17;2
1961;18;3
1961;4;4
1961;5;5
1961;6;6
1961;7;7
1961;8;8
1961;28;9
1961;29;10
1961;21;11
1961;20;12
1961;22;13
1975;16;1
1975;17;2
1975;18;3
1975;4;4
1975;5;5
1975;6;6
1975;7;7
1975;8;8
1975;28;9
1975;29;10
1975;21;11
1975;40;12
1975;39;13
1975;11;14
1975;10;15
1975;12;16
1975;13;17
2046;17;1
2046;18;2
2046;4;3
2046;5;4
2046;6;5
2046;7;6
2046;8;7
2046;28;8
2046;29;9
2046;21;10
2046;40;11
2046;39;12
2046;11;13
2046;10;14
2046;12;15
2046;13;16
2048;17;1
2048;18;2
2048;4;3
2048;5;4
2048;6;5
2048;7;6
2048;8;7
2048;28;8
2048;29;9
2048;21;10
2048;40;11
2048;39;12
2048;11;13
2048;10;14
2048;12;15
2048;13;16
2048;14;17
2048;15;18
2052;17;1
2052;18;2
2052;4;3
2052;5;4
2052;6;5
2052;7;6
2052;8;7
2052;28;8
2052;29;9
2052;21;10
2052;40;11
2052;39;12
2052;11;13
2052;12;14
2052;13;15
2052;14;16
2052;38;17
2052;37;18
2052;36;19
2052;35;20
2062;18;1
2062;4;2
2062;3;3
2062;2;4
2062;5;5
2062;6;6
2064;18;1
2064;4;2
2064;3;3
2064;2;4
2064;5;5
2064;6;6
2064;7;7
2064;8;8
2068;18;1
2068;4;2
2068;3;3
2068;2;4
2068;5;5
2068;6;6
2068;7;7
2068;8;8
2068;9;9
2068;10;10
2068;11;11
2068;12;12
2071;18;1
2071;4;2
2071;3;3
2071;2;4
2071;5;5
2071;6;6
2071;7;7
2071;8;8
2071;9;9
2071;10;10
2071;11;11
2071;12;12
2071;13;13
2071;14;14
2071;15;15
2074;18;1
2074;4;2
2074;5;3
2074;6;4
2074;7;5
2074;8;6
2074;9;7
2074;10;8
2074;11;9
2074;12;10
2074;13;11
2074;14;12
2074;38;13
2074;37;14
2074;36;15
2080;18;1
2080;4;2
2080;5;3
2080;6;4
2080;7;5
2080;8;6
2080;9;7
2080;10;8
2080;11;9
2080;38;10
2080;37;11
2080;36;12
2080;39;13
2080;40;14
2080;21;15
2080;20;16
2080;19;17
2098;18;1
2098;4;2
2098;5;3
2098;6;4
2098;7;5
2098;8;6
2098;27;7
2098;26;8
2098;28;9
2098;29;10
2098;21;11
2101;18;1
2101;4;2
2101;5;3
2101;6;4
2101;7;5
2101;8;6
2101;28;7
2101;29;8
2101;21;9
2101;20;10
2101;22;11
2102;18;1
2102;4;2
2102;5;3
2102;6;4
2102;7;5
2102;8;6
2102;28;7
2102;29;8
2102;21;9
2102;20;10
2102;22;11
2102;23;12
2106;18;1
2106;4;2
2106;5;3
2106;6;4
2106;7;5
2106;8;6
2106;28;7
2106;29;8
2106;21;9
2106;22;10
2106;23;11
2106;30;12
2106;31;13
2106;32;14
2107;18;1
2107;4;2
2107;5;3
2107;6;4
2107;7;5
2107;8;6
2107;28;7
2107;29;8
2107;21;9
2107;22;10
2107;23;11
2107;30;12
2107;31;13
2107;32;14
2107;33;15
2144;19;1
2144;4;2
2144;5;3
2144;6;4
2144;7;5
2144;8;6
2144;9;7
2144;10;8
2144;11;9
2144;12;10
2144;13;11
2144;14;12
2144;38;13
2144;37;14
2162;19;1
2162;4;2
2162;5;3
2162;6;4
2162;7;5
2162;8;6
2162;9;7
2162;10;8
2162;11;9
2162;39;10
2162;40;11
2162;21;12
2162;30;13
2162;31;14
2162;32;15
2162;33;16
2162;41;17
2162;42;18
2164;19;1
2164;4;2
2164;5;3
2164;6;4
2164;7;5
2164;8;6
2164;9;7
2164;10;8
2164;11;9
2164;39;10
2164;40;11
2164;21;12
2164;41;13
2164;27;14
2164;26;15
2175;19;1
2175;4;2
2175;5;3
2175;6;4
2175;7;5
2175;8;6
2175;28;7
2175;29;8
2175;21;9
2175;22;10
2175;23;11
2175;30;12
2175;31;13
2175;32;14
2185;19;1
2185;4;2
2185;5;3
2185;6;4
2185;7;5
2185;8;6
2185;28;7
2185;29;8
2185;21;9
2185;40;10
2185;39;11
2185;11;12
2185;10;13
2185;12;14
2185;13;15
2185;14;16
2186;19;1
2186;4;2
2186;5;3
2186;6;4
2186;7;5
2186;8;6
2186;28;7
2186;29;8
2186;21;9
2186;40;10
2186;39;11
2186;11;12
2186;10;13
2186;12;14
2186;13;15
2186;14;16
2186;15;17
2190;19;1
2190;4;2
2190;5;3
2190;6;4
2190;7;5
2190;8;6
2190;28;7
2190;29;8
2190;21;9
2190;40;10
2190;39;11
2190;11;12
2190;12;13
2190;13;14
2190;14;15
2190;38;16
2190;37;17
2190;36;18
2190;35;19
2195;19;1
2195;4;2
2195;5;3
2195;6;4
2195;7;5
2195;8;6
2195;28;7
2195;29;8
2195;21;9
2195;41;10
2195;18;11
2195;17;12
2195;16;13
2201;19;1
2201;20;2
2201;21;3
2201;22;4
2201;23;5
2201;29;6
2205;19;1
2205;20;2
2205;21;3
2205;22;4
2205;23;5
2205;29;6
2205;28;7
2205;8;8
2205;7;9
2205;6;10
2206;19;1
2206;20;2
2206;21;3
2206;22;4
2206;23;5
2206;29;6
2206;28;7
2206;8;8
2206;7;9
2206;6;10
2206;5;11
2208;19;1
2208;20;2
2208;21;3
2208;22;4
2208;23;5
2208;29;6
2208;28;7
2208;8;8
2208;7;9
2208;6;10
2208;5;11
2208;4;12
2208;3;13
2223;19;1
2223;20;2
2223;21;3
2223;29;4
2223;28;5
2223;8;6
2223;9;7
2223;10;8
2223;11;9
2223;12;10
2223;13;11
2223;14;12
2223;38;13
2223;37;14
2223;36;15
2227;19;1
2227;20;2
2227;21;3
2227;29;4
2227;28;5
2227;8;6
2227;9;7
2227;10;8
2227;11;9
2227;39;10
2227;27;11
2259;19;1
2259;20;2
2259;21;3
2259;40;4
2259;39;5
2259;11;6
2259;10;7
2259;9;8
2259;8;9
2259;28;10
2259;12;11
2259;13;12
2259;14;13
2259;15;14
2274;20;1
2274;19;2
2274;4;3
2274;3;4
2274;2;5
2274;5;6
2274;6;7
2274;7;8
2274;8;9
2280;20;1
2280;19;2
2280;4;3
2280;3;4
2280;2;5
2280;5;6
2280;6;7
2280;7;8
2280;8;9
2280;9;10
2280;10;11
2280;11;12
2280;12;13
2280;13;14
2280;14;15
2299;20;1
2299;19;2
2299;4;3
2299;5;4
2299;6;5
2299;7;6
2299;8;7
2299;9;8
2299;10;9
2299;11;10
2299;39;11
2299;40;12
2299;21;13
2299;30;14
2299;31;15
2299;32;16
2299;33;17
2299;41;18
2308;20;1
2308;19;2
2308;4;3
2308;5;4
2308;6;5
2308;7;6
2308;8;7
2308;27;8
2308;26;9
2308;28;10
2308;29;11
2308;21;12
2308;22;13
2308;23;14
2316;20;1
2316;19;2
2316;4;3
2316;5;4
2316;6;5
2316;7;6
2316;8;7
2316;28;8
2316;29;9
2316;21;10
2316;30;11
2316;31;12
2316;32;13
2316;33;14
2316;40;15
2316;39;16
2322;20;1
2322;19;2
2322;4;3
2322;5;4
2322;6;5
2322;7;6
2322;8;7
2322;28;8
2322;29;9
2322;21;10
2322;40;11
2322;39;12
2322;11;13
2322;10;14
2322;12;15
2322;13;16
2322;14;17
2346;20;1
2346;21;2
2346;22;3
2346;23;4
2346;29;5
2346;28;6
2346;8;7
2346;7;8
2346;6;9
2346;5;10
2346;4;11
2346;3;12
2346;2;13
2346;1;14
2347;20;1
2347;21;2
2347;29;3
2347;28;4
2347;8;5
2347;7;6
2347;6;7
2347;5;8
2347;4;9
2347;3;10
2347;2;11
2347;18;12
2361;20;1
2361;21;2
2361;29;3
2361;28;4
2361;8;5
2361;9;6
2361;10;7
2361;11;8
2361;12;9
2361;13;10
2361;14;11
2361;38;12
2361;37;13
2361;36;14
2361;35;15
2376;20;1
2376;21;2
2376;30;3
2376;31;4
2376;32;5
2376;33;6
2376;40;7
2376;39;8
2376;11;9
2376;10;10
2376;9;11
2401;20;1
2401;21;2
2401;40;3
2401;39;4
2401;11;5
2401;12;6
2401;13;7
2401;14;8
2401;38;9
2401;37;10
2401;36;11
2401;35;12
2409;21;1
2409;20;2
2409;19;3
2409;4;4
2409;3;5
2409;2;6
2409;1;7
2419;21;1
2419;20;2
2419;19;3
2419;4;4
2419;3;5
2419;2;6
2419;5;7
2419;6;8
2419;7;9
2419;8;10
2419;9;11
2419;10;12
2419;11;13
2419;12;14
2419;13;15
2419;14;16
2426;21;1
2426;20;2
2426;19;3
2426;4;4
2426;5;5
2426;6;6
2426;7;7
2426;8;8
2426;9;9
2426;10;10
2426;11;11
2426;38;12
2426;37;13
2426;36;14
2426;39;15
2426;40;16
2429;21;1
2429;20;2
2429;19;3
2429;4;4
2429;5;5
2429;6;6
2429;7;7
2429;8;8
2429;9;9
2429;10;10
2429;11;11
2429;39;12
2429;27;13
2429;26;14
2429;25;15
2435;21;1
2435;20;2
2435;19;3
2435;4;4
2435;18;5
2435;17;6
2435;22;7
2440;21;1
2440;22;2
2440;23;3
2440;29;4
2440;28;5
2440;8;6
2448;21;1
2448;29;2
2448;28;3
2448;8;4
2448;7;5
2448;6;6
2448;5;7
2448;4;8
2448;3;9
2448;2;10
2448;18;11
2450;21;1
2450;29;2
2450;28;3
2450;8;4
2450;7;5
2450;6;6
2450;5;7
2450;4;8
2450;3;9
2450;2;10
2450;18;11
2450;17;12
2450;16;13
2481;21;1
2481;30;2
2481;31;3
2481;32;4
2481;33;5
2481;40;6
2481;39;7
2481;11;8
2481;10;9
2481;9;10
2481;8;11
2481;7;12
2481;6;13
2504;21;1
2504;40;2
2504;39;3
2504;11;4
2504;12;5
2504;13;6
2504;14;7
2504;38;8
2504;37;9
2504;36;10
2504;35;11
2517;22;1
2517;21;2
2517;20;3
2517;19;4
2517;4;5
2517;3;6
2517;2;7
2517;5;8
2517;6;9
2517;7;10
2517;8;11
2519;22;1
2519;21;2
2519;20;3
2519;19;4
2519;4;5
2519;3;6
2519;2;7
2519;5;8
2519;6;9
2519;7;10
2519;8;11
2519;9;12
2519;10;13
2539;22;1
2539;21;2
2539;20;3
2539;19;4
2539;4;5
2539;18;6
2539;17;7
2539;29;8
2542;22;1
2542;21;2
2542;20;3
2542;19;4
2542;4;5
2542;18;6
2542;17;7
2542;29;8
2542;28;9
2542;8;10
2542;7;11
2543;22;1
2543;21;2
2543;20;3
2543;19;4
2543;4;5
2543;18;6
2543;17;7
2543;29;8
2543;28;9
2543;8;10
2543;7;11
2543;6;12
2557;22;1
2557;21;2
2557;29;3
2557;28;4
2557;8;5
2557;9;6
2557;10;7
2557;11;8
2557;38;9
2557;37;10
2557;36;11
2557;39;12
2557;40;13
2569;22;1
2569;21;2
2569;30;3
2569;31;4
2569;32;5
2569;33;6
2569;40;7
2569;39;8
2569;11;9
2569;10;10
2571;22;1
2571;21;2
2571;30;3
2571;31;4
2571;32;5
2571;33;6
2571;40;7
2571;39;8
2571;11;9
2571;10;10
2571;9;11
2571;8;12
2610;23;1
2610;22;2
2610;21;3
2610;20;4
2610;19;5
2610;4;6
2610;3;7
2610;2;8
2610;5;9
2610;6;10
2641;23;1
2641;22;2
2641;21;3
2641;29;4
2641;28;5
2641;8;6
2641;7;7
2641;6;8
2641;9;9
2641;10;10
2655;23;1
2655;22;2
2655;21;3
2655;29;4
2655;28;5
2655;8;6
2655;9;7
2655;10;8
2655;11;9
2655;39;10
2655;27;11
2655;26;12
2655;25;13
2656;23;1
2656;22;2
2656;21;3
2656;29;4
2656;28;5
2656;8;6
2656;27;7
2656;26;8
2656;30;9
2659;23;1
2659;22;2
2659;21;3
2659;29;4
2659;28;5
2659;8;6
2659;27;7
2659;26;8
2659;30;9
2659;31;10
2659;32;11
2659;33;12
2660;23;1
2660;22;2
2660;21;3
2660;29;4
2660;28;5
2660;8;6
2660;27;7
2660;26;8
2660;30;9
2660;31;10
2660;32;11
2660;33;12
2660;34;13
2661;23;1
2661;22;2
2661;21;3
2661;30;4
2661;31;5
2661;32;6
2661;33;7
2661;40;8
2666;23;1
2666;22;2
2666;21;3
2666;30;4
2666;31;5
2666;32;6
2666;33;7
2666;40;8
2666;39;9
2666;11;10
2666;10;11
2666;9;12
2666;8;13
2694;23;1
2694;22;2
2694;21;3
2694;41;4
2694;24;5
2695;24;1
2695;23;2
2702;24;1
2702;23;2
2702;22;3
2702;21;4
2702;20;5
2702;19;6
2702;4;7
2702;3;8
2702;2;9
2712;24;1
2712;23;2
2712;22;3
2712;21;4
2712;20;5
2712;19;6
2712;4;7
2712;3;8
2712;2;9
2712;5;10
2712;6;11
2712;7;12
2712;8;13
2712;9;14
2712;10;15
2712;11;16
2712;12;17
2712;13;18
2717;24;1
2717;23;2
2717;22;3
2717;21;4
2717;20;5
2717;19;6
2717;4;7
2717;5;8
2717;6;9
2717;7;10
2717;8;11
2717;9;12
2717;10;13
2717;11;14
2717;12;15
2717;13;16
2717;14;17
2717;38;18
2717;37;19
2717;36;20
2720;24;1
2720;23;2
2720;22;3
2720;21;4
2720;20;5
2720;19;6
2720;4;7
2720;5;8
2720;6;9
2720;7;10
2720;8;11
2720;9;12
2720;10;13
2720;11;14
2720;38;15
2720;37;16
2720;36;17
2720;39;18
2720;40;19
2731;24;1
2731;23;2
2731;22;3
2731;21;4
2731;20;5
2731;19;6
2731;4;7
2731;18;8
2731;17;9
2731;29;10
2731;28;11
2731;8;12
2744;24;1
2744;23;2
2744;22;3
2744;21;4
2744;29;5
2744;28;6
2744;8;7
2744;9;8
2744;10;9
2744;11;10
2744;12;11
2744;13;12
2744;14;13
2744;38;14
2744;37;15
2744;36;16
2751;24;1
2751;23;2
2751;22;3
2751;21;4
2751;29;5
2751;28;6
2751;8;7
2751;27;8
2751;26;9
2751;30;10
2752;24;1
2752;23;2
2752;22;3
2752;21;4
2752;29;5
2752;28;6
2752;8;7
2752;27;8
2752;26;9
2752;30;10
2752;31;11
2789;25;1
2789;26;2
2792;25;1
2792;26;2
2792;27;3
2792;8;4
2792;7;5
2806;25;1
2806;26;2
2806;27;3
2806;8;4
2806;7;5
2806;6;6
2806;5;7
2806;4;8
2806;18;9
2806;17;10
2806;19;11
2806;20;12
2806;21;13
2806;22;14
2806;23;15
2810;25;1
2810;26;2
2810;27;3
2810;8;4
2810;7;5
2810;6;6
2810;5;7
2810;4;8
2810;19;9
2810;20;10
2810;21;11
2810;29;12
2810;30;13
2817;25;1
2817;26;2
2817;27;3
2817;8;4
2817;7;5
2817;6;6
2817;5;7
2817;4;8
2817;19;9
2817;20;10
2817;21;11
2817;30;12
2817;31;13
2817;32;14
2817;33;15
2817;40;16
2817;39;17
2817;11;18
2830;25;1
2830;26;2
2830;27;3
2830;8;4
2830;7;5
2830;6;6
2830;5;7
2830;4;8
2830;19;9
2830;20;10
2830;21;11
2830;41;12
2830;9;13
2838;25;1
2838;26;2
2838;27;3
2838;8;4
2838;9;5
2838;10;6
2838;11;7
2838;12;8
2838;13;9
2838;14;10
2838;38;11
2838;37;12
2840;25;1
2840;26;2
2840;27;3
2840;8;4
2840;9;5
2840;10;6
2840;11;7
2840;12;8
2840;13;9
2840;14;10
2840;38;11
2840;37;12
2840;36;13
2840;35;14
2854;25;1
2854;26;2
2854;27;3
2854;8;4
2854;9;5
2854;10;6
2854;11;7
2854;39;8
2854;40;9
2854;21;10
2854;20;11
2854;19;12
2854;4;13
2854;5;14
2854;6;15
2854;18;16
2854;17;17
2860;25;1
2860;26;2
2860;27;3
2860;8;4
2860;9;5
2860;10;6
2860;11;7
2860;39;8
2860;40;9
2860;21;10
2860;22;11
2860;23;12
2860;29;13
2860;28;14
2884;26;1
2884;27;2
2884;8;3
2884;7;4
2884;6;5
2884;5;6
2884;4;7
2884;18;8
2884;17;9
2884;19;10
2884;20;11
2886;26;1
2886;27;2
2886;8;3
2886;7;4
2886;6;5
2886;5;6
2886;4;7
2886;18;8
2886;17;9
2886;19;10
2886;20;11
2886;21;12
2886;22;13
2888;26;1
2888;27;2
2888;8;3
2888;7;4
2888;6;5
2888;5;6
2888;4;7
2888;18;8
2888;17;9
2888;19;10
2888;20;11
2888;21;12
2888;22;13
2888;23;14
2888;24;15
2890;26;1
2890;27;2
2890;8;3
2890;7;4
2890;6;5
2890;5;6
2890;4;7
2890;19;8
2890;20;9
2890;21;10
2890;22;11
2890;23;12
2890;29;13
2890;28;14
2904;26;1
2904;27;2
2904;8;3
2904;7;4
2904;6;5
2904;5;6
2904;4;7
2904;19;8
2904;20;9
2904;21;10
2904;40;11
2904;39;12
2904;11;13
2904;10;14
2904;12;15
2904;13;16
2904;14;17
2904;15;18
2912;26;1
2912;27;2
2912;8;3
2912;7;4
2912;6;5
2912;5;6
2912;4;7
2912;19;8
2912;20;9
2912;21;10
2912;41;11
2912;9;12
2912;10;13
2914;26;1
2914;27;2
2914;8;3
2914;7;4
2914;6;5
2914;5;6
2914;4;7
2914;19;8
2914;20;9
2914;21;10
2914;41;11
2914;9;12
2914;10;13
2914;11;14
2914;12;15
2921;26;1
2921;27;2
2921;8;3
2921;9;4
2921;10;5
2921;11;6
2921;12;7
2921;13;8
2921;14;9
2921;38;10
2921;37;11
2921;36;12
2921;35;13
2922;26;1
2922;27;2
2922;8;3
2922;9;4
2922;10;5
2922;11;6
2922;38;7
2922;37;8
2922;36;9
2922;39;10
2923;26;1
2923;27;2
2923;8;3
2923;9;4
2923;10;5
2923;11;6
2923;38;7
2923;37;8
2923;36;9
2923;39;10
2923;40;11
2924;26;1
2924;27;2
2924;8;3
2924;9;4
2924;10;5
2924;11;6
2924;38;7
2924;37;8
2924;36;9
2924;39;10
2924;40;11
2924;21;12
2926;26;1
2926;27;2
2926;8;3
2926;9;4
2926;10;5
2926;11;6
2926;38;7
2926;37;8
2926;36;9
2926;39;10
2926;40;11
2926;21;12
2926;20;13
2926;19;14
2931;26;1
2931;27;2
2931;8;3
2931;9;4
2931;10;5
2931;11;6
2931;39;7
2931;40;8
2931;21;9
2931;20;10
2931;19;11
2931;4;12
2931;3;13
2931;2;14
2931;5;15
2936;26;1
2936;27;2
2936;8;3
2936;9;4
2936;10;5
2936;11;6
2936;39;7
2936;40;8
2936;21;9
2936;20;10
2936;19;11
2936;4;12
2936;5;13
2936;6;14
2936;18;15
2936;17;16
2936;16;17
2947;26;1
2947;27;2
2947;8;3
2947;9;4
2947;10;5
2947;11;6
2947;39;7
2947;40;8
2947;21;9
2947;30;10
2947;31;11
2947;32;12
2947;33;13
2947;41;14
2954;27;1
2954;8;2
2954;7;3
2954;6;4
2954;5;5
2959;27;1
2959;8;2
2959;7;3
2959;6;4
2959;5;5
2959;4;6
2959;3;7
2959;2;8
2959;18;9
2964;27;1
2964;8;2
2964;7;3
2964;6;4
2964;5;5
2964;4;6
2964;18;7
2964;17;8
2964;19;9
2964;20;10
2964;21;11
2977;27;1
2977;8;2
2977;7;3
2977;6;4
2977;5;5
2977;4;6
2977;19;7
2977;20;8
2977;21;9
2977;30;10
2977;31;11
2977;32;12
2977;33;13
2977;40;14
2977;39;15
2977;11;16
3021;27;1
3021;8;2
3021;9;3
3021;10;4
3021;11;5
3021;39;6
3021;40;7
3021;21;8
3021;29;9
3021;30;10
3024;27;1
3024;8;2
3024;9;3
3024;10;4
3024;11;5
3024;39;6
3024;40;7
3024;21;8
3024;29;9
3024;30;10
3024;31;11
3024;32;12
3024;33;13
3032;28;1
3032;8;2
3046;28;1
3046;8;2
3046;7;3
3046;6;4
3046;5;5
3046;4;6
3046;18;7
3046;17;8
3046;19;9
3046;20;10
3046;21;11
3046;22;12
3048;28;1
3048;8;2
3048;7;3
3048;6;4
3048;5;5
3048;4;6
3048;18;7
3048;17;8
3048;19;9
3048;20;10
3048;21;11
3048;22;12
3048;23;13
3048;24;14
3058;28;1
3058;8;2
3058;7;3
3058;6;4
3058;5;5
3058;4;6
3058;19;7
3058;20;8
3058;21;9
3058;30;10
3058;31;11
3058;32;12
3058;33;13
3058;40;14
3058;39;15
3058;11;16
3058;10;17
3062;28;1
3062;8;2
3062;7;3
3062;6;4
3062;5;5
3062;4;6
3062;19;7
3062;20;8
3062;21;9
3062;40;10
3062;39;11
3062;11;12
3062;10;13
3062;12;14
3062;13;15
3062;14;16
3071;28;1
3071;8;2
3071;7;3
3071;6;4
3071;5;5
3071;4;6
3071;19;7
3071;20;8
3071;21;9
3071;41;10
3071;9;11
3071;10;12
3104;28;1
3104;8;2
3104;9;3
3104;10;4
3104;11;5
3104;39;6
3104;40;7
3104;21;8
3104;30;9
3104;31;10
3104;32;11
3104;33;12
3104;34;13
3105;28;1
3105;8;2
3105;9;3
3105;10;4
3105;11;5
3105;39;6
3105;40;7
3105;21;8
3105;30;9
3105;31;10
3105;32;11
3105;33;12
3105;41;13
3115;28;1
3115;8;2
3115;27;3
3115;26;4
3115;29;5
3115;21;6
3115;20;7
3115;19;8
3115;4;9
3115;3;10
3139;28;1
3139;29;2
3139;21;3
3139;20;4
